number,timestamp,value
722,1614083750,143406
723,1614083817,144238
724,1614083940,145565
725,1614083955,146586
726,1614083963,147597
727,1614083979,149265
728,1614083999,150369
729,1614084023,148452
730,1614084061,149363
731,1614084171,148453
732,1614084244,149355
733,1614084295,148013
734,1614084439,149850
735,1614084440,150681
736,1614084520,151595
737,1614084544,152451
738,1614084636,151587
739,1614084747,152911
740,1614084789,154400
741,1614084862,153604
742,1614085031,154800
743,1614085104,153766
744,1614085175,152943
745,1614085273,152168
746,1614085387,153193
747,1614085430,154270
748,1614085575,153404
749,1614085728,154273
750,1614085862,153320
751,1614085897,154143
752,1614086074,154999
753,1614086150,156361
754,1614086215,155414
755,1614086323,153932
756,1614086417,154989
757,1614086612,154110
758,1614086777,153116
759,1614087134,154173
760,1614087315,155103
761,1614087469,154147
762,1614087630,152792
763,1614087868,151779
764,1614088028,152837
765,1614088283,153892
766,1614088523,154808
767,1614089116,155618
768,1614089265,156568
769,1614089935,155659
770,1614090911,154880
771,1614091037,154034
772,1614091129,153029
773,1614091404,152219
774,1614091463,151436
775,1614091732,150000
776,1614091848,149185
777,1614091871,148404
778,1614091986,149617
779,1614092119,150536
780,1614092202,151491
781,1614092252,152299
782,1614092561,151413
783,1614092611,152571
784,1614092656,153933
785,1614092809,154827
786,1614092872,153892
787,1614093085,154725
788,1614093160,153793
789,1614093361,152926
790,1614093483,153729
791,1614093565,154848
792,1614093709,155643
793,1614094010,156427
794,1614094256,155619
795,1614094403,154824
796,1614094521,155616
797,1614094664,156463
798,1614094761,157533
799,1614094962,158481
800,1614095203,159500
801,1614095367,158306
802,1614095517,159316
803,1614095591,158500
804,1614095783,157367
805,1614095905,156571
806,1614096017,157394
807,1614096170,158900
808,1614096272,159768
809,1614096321,160682
810,1614096550,159695
811,1614096676,158565
812,1614096777,157671
813,1614096922,158612
814,1614096922,159423
815,1614096985,158114
816,1614097053,157152
817,1614097274,156024
818,1614097333,156882
819,1614097414,155861
820,1614097755,156731
821,1614097802,157581
822,1614097842,158380
823,1614097955,157469
824,1614098000,156678
825,1614098107,157632
826,1614098200,156842
827,1614098341,155219
828,1614098431,156189
829,1614098518,155394
830,1614098634,154189
831,1614098715,155417
832,1614099020,154595
833,1614099107,155501
834,1614099169,154464
835,1614099229,155290
836,1614099301,156091
837,1614099391,155108
838,1614099693,156226
839,1614100074,155396
840,1614100158,154563
841,1614100316,153685
842,1614100597,154953
843,1614101141,155872
844,1614101466,156674
845,1614102003,155731
846,1614102122,154873
847,1614102262,154051
848,1614102477,153138
849,1614102691,154348
850,1614102692,152851
851,1614102773,153635
852,1614103012,152751
853,1614103211,151890
854,1614103325,152865
855,1614103355,153749
856,1614103483,152855
857,1614103621,153827
858,1614103758,153000
859,1614103830,152217
860,1614103833,151336
861,1614104105,150404
862,1614104147,151270
863,1614104412,150339
864,1614104540,151469
865,1614104636,152469
866,1614105331,153258
867,1614105740,152393
868,1614106330,151601
869,1614106451,150692
870,1614106758,149900
871,1614107183,150800
872,1614107863,150033
873,1614107943,149216
874,1614108100,150174
875,1614108127,149392
876,1614108706,148600
877,1614108823,147629
878,1614108866,146794
879,1614108998,148223
880,1614109117,147399
881,1614109176,146373
882,1614109352,145560
